A 1262563200 2010 01 04 3138 3130 3113 3163 381550000 A, Agilent Technologies Inc, Santa Clara California
DVA 1262822400 2010 01 07 5882 5957 5850 5959 152640000 DVA, DaVita Inc., Denver Colorado
DVN 1262822400 2010 01 07 7591 7597 7505 7611 283640000 DVN, Devon Energy Corp., Oklahoma City Oklahoma
EA 1262822400 2010 01 07 1791 1804 1778 1807 543320000 EA, Electronic Arts, Redwood City California
EBAY 1262822400 2010 01 07 2349 2322 2316 2349 2522000000 EBAY, eBay Inc., San Jose California
ECL 1262822400 2010 01 07 4452 4491 4402 4500 135010000 ECL, Ecolab Inc., St. Paul Minnesota
ED 1262822400 2010 01 07 4534 4511 4491 4534 199340000 ED, Consolidated Edison, New York New York
EFX 1262822400 2010 01 07 3167 3193 3154 3194 53630000 EFX, Equifax Inc., Atlanta Georgia
EIX 1262822400 2010 01 07 3479 3468 3454 3484 205980000 EIX, Edison Int'l, Rosemead California
EL 1262822400 2010 01 07 4841 4911 4788 4920 386480000 EL, Estee Lauder Cos., New York New York
EMN 1262822400 2010 01 07 6032 6070 6013 6120 107620000 EMN, Eastman Chemical, Kingsport Tennessee
EMR 1262822400 2010 01 07 4359 4381 4329 4384 308570000 EMR, Emerson Electric Company, Ferguson Missouri
ENDP 1262822400 2010 01 07 2088 2062 2053 2096 164580000 ENDP, Endo International, Dublin Ireland
EOG 1262822400 2010 01 07 9888 9855 9744 9905 449680000 EOG, EOG Resources, Houston Texas
EQIX 1262822400 2010 01 07 10925 10729 10663 11034 79720000 EQIX, Equinix, Redwood City California
EQR 1262822400 2010 01 07 3329 3377 3318 3418 363730000 EQR, Equity Residential, Chicago Illinois
EQT 1262822400 2010 01 07 4511 4466 4448 4513 70650000 EQT, EQT Corporation, Pittsburgh Pennsylvania
ES 1262822400 2010 01 07 2604 2596 2580 2616 88130000 ES, Eversource Energy, Springfield Massachusetts
ESRX 1262822400 2010 01 07 8623 8866 8623 8883 444380000 ESRX, Express Scripts, Cool Valley Missouri
ESS 1262822400 2010 01 07 8341 8457 8300 8529 28440000 ESS, Essex Property Trust, Residential REITsPalo Alto
ETFC 1262822400 2010 01 07 179 180 176 182 274230000 ETFC, E*Trade, New York New York
ETN 1262822400 2010 01 07 6336 6459 6323 6463 299300000 ETN, Eaton Corporation, Dublin Ireland
ETR 1262822400 2010 01 07 8095 8027 8025 8102 124360000 ETR, Entergy Corp., New Orleans Louisiana
EW 1262822400 2010 01 07 8954 8987 8861 9009 90080000 EW, Edwards Lifesciences, Irvine California
EXC 1262822400 2010 01 07 4811 4852 4811 4861 512700000 EXC, Exelon Corp., Chicago Illinois
EXPD 1262822400 2010 01 07 3440 3429 3400 3452 118640000 EXPD, Expeditors Int'l, Seattle Washington
EXPE 1262822400 2010 01 07 2478 2446 2412 2490 177730000 EXPE, Expedia Inc., Bellevue Washington
EXR 1262822400 2010 01 07 1178 1176 1158 1197 59560000 EXR, Extra Space Storage, Salt Lake City UT
F 1262822400 2010 01 07 1146 1166 1132 1169 13020170000 F, Ford Motor, Dearborn Michigan
FAST 1262822400 2010 01 07 4533 4650 4468 4688 624520000 FAST, Fastenal Co, Winona Minnesota
FCX 1262822400 2010 01 07 8652 8563 8501 8680 1949920000 FCX, Freeport-McMoran Cp & Gld, Phoenix Arizona
FDX 1262822400 2010 01 07 8384 8293 8240 8384 309320000 FDX, FedEx Corporation, Memphis Tennessee
FE 1262822400 2010 01 07 4657 4604 4598 4674 232770000 FE, FirstEnergy Corp, Akron Ohio
FFIV 1262822400 2010 01 07 5275 5223 5159 5304 95470000 FFIV, F5 Networks, Seattle Washington
FIS 1262822400 2010 01 07 2469 2455 2441 2469 338490000 FIS, Fidelity National Information Services, Jacksonville Florida
FISV 1262822400 2010 01 07 4925 4920 4874 4925 240340000 FISV, Fiserv Inc, Brookfield Wisconsin
FITB 1262822400 2010 01 07 1040 1108 1036 1130 3475920000 FITB, Fifth Third Bancorp, Cincinnati Ohio
FL 1262822400 2010 01 07 1194 1182 1176 1210 209090000 FL, Foot Locker Inc, New York New York
FLIR 1262822400 2010 01 07 3275 3284 3252 3291 96270000 FLIR, FLIR Systems, Wilsonville Oregon
FLR 1262822400 2010 01 07 4772 4897 4736 4908 525490000 FLR, Fluor Corp., Irving Texas
FLS 1262822400 2010 01 07 10074 10357 10045 10394 366060000 FLS, Flowserve Corporation, Irving Texas
FMC 1262822400 2010 01 07 5708 5647 5625 5745 172220000 FMC, FMC Corporation, Philadelphia Pennsylvania
FOX 1262822400 2010 01 07 1657 1634 1621 1657 376250000 FOX, Twenty-First Century Fox Class B, New York New York
FOXA 1262822400 2010 01 07 1422 1399 1387 1430 4240240000 FOXA, Twenty-First Century Fox Class A, New York New York
FRT 1262822400 2010 01 07 6655 6675 6587 6748 68970000 FRT, Federal Realty Investment Trust, Rockville Maryland
FSLR 1262822400 2010 01 07 14100 14047 13891 14246 204000000 FSLR, First Solar Inc, Tempe Arizona
FTI 1262822400 2010 01 07 6031 5983 5943 6043 258100000 FTI, FMC Technologies Inc., Houston Texas
FTR 1262822400 2010 01 07 781 776 776 786 438390000 FTR, Frontier Communications, Stamford Connecticut
GD 1262822400 2010 01 07 6908 6944 6873 6950 126230000 GD, General Dynamics, Falls Church Virginia
GE 1262822400 2010 01 07 1548 1625 1543 1648 18547230000 GE, General Electric, Fairfield Connecticut
GGP 1262822400 2010 01 07 1202 1219 1180 1300 503010000 GGP, General Growth Properties Inc., Chicago Illinois
GILD 1262822400 2010 01 07 4475 4486 4456 4515 2089260000 GILD, Gilead Sciences, Foster City California
GIS 1262822400 2010 01 07 7019 7130 6994 7143 670680000 GIS, General Mills, Golden Valley Minnesota
GLW 1262822400 2010 01 07 1932 1957 1925 1960 986130000 GLW, Corning Inc., Corning New York
GOOG 1262822400 2010 01 07 60940 59410 59265 61000 1287660000 GOOG, Alphabet Inc Class C, Mountain View California
GOOGL 1262822400 2010 01 07 60940 59410 59264 60999 1281570000 GOOGL, Alphabet Inc Class A, Mountain View California
GPC 1262822400 2010 01 07 3804 3822 3788 3829 75330000 GPC, Genuine Parts, Atlanta Georgia
GPN 1262822400 2010 01 07 5236 5204 5177 5240 246780000 GPN, Global Payments Inc, Atlanta Georgia
GPS 1262822400 2010 01 07 2138 2027 1995 2138 2484650000 GPS, Gap (The), San Francisco California
GRMN 1262822400 2010 01 07 3176 3216 3085 3229 296260000 GRMN, Garmin Ltd., Schaffhausen Switzerland
GS 1262822400 2010 01 07 17432 17766 17394 17875 872740000 GS, Goldman Sachs Group, New York New York
GT 1262822400 2010 01 07 1581 1561 1545 1590 295050000 GT, Goodyear Tire & Rubber, Akron Ohio
GWW 1262822400 2010 01 07 9726 9857 9670 9869 65010000 GWW, Grainger (W.W.) Inc., Lake Forest Illinois
HAL 1262822400 2010 01 07 3231 3247 3192 3252 899310000 HAL, Halliburton Co., Houston Texas
HAR 1262822400 2010 01 07 3724 3713 3683 3743 61740000 HAR, Harman Int'l Industries, Stamford Connecticut
HAS 1262822400 2010 01 07 3206 3169 3137 3225 314030000 HAS, Hasbro Inc., Pawtucket Rhode Island
HBAN 1262822400 2010 01 07 385 429 383 434 6613060000 HBAN, Huntington Bancshares, Columbus Ohio
HBI 1262822400 2010 01 07 2478 2444 2435 2510 328400000 HBI, Hanesbrands Inc,  Accessories & Luxury GoodsWinston-Salem
HCN 1262822400 2010 01 07 4450 4452 4398 4486 152880000 HCN, Welltower Inc., Toledo Ohio
HCP 1262822400 2010 01 07 2983 3022 2952 3033 392480000 HCP, HCP Inc., Long Beach California
HD 1262822400 2010 01 07 2886 2912 2873 2921 1205820000 HD, Home Depot, Atlanta Georgia
HES 1262822400 2010 01 07 6356 6494 6308 6526 499430000 HES, Hess Corporation, New York New York
HIG 1262822400 2010 01 07 2600 2652 2582 2671 703360000 HIG, Hartford Financial Svc.Gp., Hartford Connecticut
HOG 1262822400 2010 01 07 2545 2579 2532 2588 252220000 HOG, Harley-Davidson, Milwaukee Wisconsin
HOLX 1262822400 2010 01 07 1499 1499 1481 1505 268330000 HOLX, Hologic, Marlborough Massachusetts
HON 1262822400 2010 01 07 4043 4120 4008 4136 978780000 HON, Honeywell Int'l Inc., Morristown New Jersey
HP 1262822400 2010 01 07 4588 4634 4511 4649 167410000 HP, Helmerich & Payne, Tulsa Oklahoma[5]
HPQ 1262822400 2010 01 07 5218 5219 5199 5258 2250730000 HPQ, HP Inc., Palo Alto California
HRB 1262822400 2010 01 07 2184 2191 2179 2221 486010000 HRB, Block H&R, Kansas City Missouri
HRL 1262822400 2010 01 07 3834 3806 3777 3834 222720000 HRL, Hormel Foods Corp., Austin Minnesota
HRS 1262822400 2010 01 07 4829 4863 4793 4877 81420000 HRS, Harris Corporation, Melbourne Florida
HSIC 1262822400 2010 01 07 5343 5363 5318 5393 42720000 HSIC, Henry Schein, Melville New York
HST 1262822400 2010 01 07 1205 1261 1205 1266 1317510000 HST, Host Hotels & Resorts, Bethesda Maryland
HSY 1262822400 2010 01 07 3702 3649 3636 3702 114830000 HSY, The Hershey Company, Hershey Pennsylvania
HUM 1262822400 2010 01 07 4625 4811 4625 4868 370660000 HUM, Humana Inc., Louisville Kentucky
IBM 1262822400 2010 01 07 12986 12955 12891 13025 584060000 IBM, International Business Machines, Armonk New York
ICE 1262822400 2010 01 07 10477 10814 10454 10855 629850000 ICE, Intercontinental Exchange, Atlanta Georgia
IDXX 1262822400 2010 01 07 5407 5636 5393 5665 74820000 IDXX, IDEXX Laboratories, Westbrook Maine
IFF 1262822400 2010 01 07 4165 4154 4107 4184 40200000 IFF, Intl Flavors & Fragrances, New York New York
ILMN 1262822400 2010 01 07 3224 3277 3200 3320 906000000 ILMN, Illumina Inc, San Diego California
INTC 1262822400 2010 01 07 2073 2060 2034 2076 5404150000 INTC, Intel Corp., Santa Clara California
INTU 1262822400 2010 01 07 3029 3028 3012 3060 310030000 INTU, Intuit Inc., Mountain View California
IP 1262822400 2010 01 07 2767 2675 2667 2769 707470000 IP, International Paper, Memphis Tennessee
IPG 1262822400 2010 01 07 737 726 719 745 620240000 IPG, Interpublic Group, New York New York
IR 1262822400 2010 01 07 3564 3599 3542 3649 396420000 IR, Ingersoll-Rand PLC, Dublin Ireland
IRM 1262822400 2010 01 07 2364 2407 2360 2407 151890000 IRM, Iron Mountain Incorporated, Boston Massachusetts
ISRG 1262822400 2010 01 07 31072 31067 30942 31400 29460000 ISRG, Intuitive Surgical Inc., Sunnyvale California
ITW 1262822400 2010 01 07 4813 4863 4813 4868 259310000 ITW, Illinois Tool Works, Glenview Illinois
IVZ 1262822400 2010 01 07 2293 2304 2277 2310 273900000 IVZ, Invesco Ltd., Atlanta Georgia
JBHT 1262822400 2010 01 07 3288 3308 3261 3325 127240000 JBHT, J. B. Hunt Transport Services, Lowell Arkansas
JCI 1262822400 2010 01 07 3602 3623 3579 3631 701340000 JCI, Johnson Controls International, Cork Ireland
JEC 1262822400 2010 01 07 4045 4184 4043 4193 346740000 JEC, Jacobs Engineering Group, Pasadena California
JNJ 1262822400 2010 01 07 6425 6399 6374 6434 1090160000 JNJ, Johnson & Johnson, New Brunswick New Jersey
JNPR 1262822400 2010 01 07 2608 2616 2570 2618 532600000 JNPR, Juniper Networks, Sunnyvale California
JPM 1262822400 2010 01 07 4379 4479 4361 4511 4486470000 JPM, JPMorgan Chase & Co., New York New York
JWN 1262822400 2010 01 07 3781 3893 3718 3900 464400000 JWN, Nordstrom, Seattle Washington
K 1262822400 2010 01 07 5277 5348 5270 5352 178290000 K, Kellogg Co., Battle Creek Michigan
KEY 1262822400 2010 01 07 607 639 604 648 2555470000 KEY, KeyCorp, Cleveland Ohio
KIM 1262822400 2010 01 07 1358 1411 1358 1414 692620000 KIM, Kimco Realty, New Hyde Park New York
KLAC 1262822400 2010 01 07 3620 3657 3572 3663 231190000 KLAC, KLA-Tencor Corp., Milpitas California
KMB 1262822400 2010 01 07 6367 6310 6261 6367 324690000 KMB, Kimberly-Clark, Irving Texas
KMX 1262822400 2010 01 07 2436 2420 2411 2468 155080000 KMX, Carmax Inc, Richmond Virginia
KO 1262822400 2010 01 07 5633 5618 5575 5636 1323460000 KO, Coca Cola Company, Atlanta Georgia
KR 1262822400 2010 01 07 2025 2045 2007 2046 2113340000 KR, Kroger Co., Cincinnati Ohio
KSS 1262822400 2010 01 07 5459 5345 5227 5459 833030000 KSS, Kohl's Corp., Menomonee Falls Wisconsin
KSU 1262822400 2010 01 07 3204 3240 3179 3279 107650000 KSU, Kansas City Southern, Kansas City Missouri
L 1262822400 2010 01 07 3752 3791 3727 3800 197940000 L, Loews Corp., New York New York
LB 1262822400 2010 01 07 1942 1876 1845 1959 751170000 LB, L Brands Inc., Columbus Ohio
LEG 1262822400 2010 01 07 2068 2119 2061 2120 141780000 LEG, Leggett & Platt, Carthage Missouri
LEN 1262822400 2010 01 07 1493 1546 1462 1600 2870940000 LEN, Lennar Corp., Miami Florida
LH 1262822400 2010 01 07 7380 7416 7337 7425 155490000 LH, Laboratory Corp. of America Holding, Burlington North Carolina
LKQ 1262822400 2010 01 07 1992 1984 1969 1995 103120000 LKQ, LKQ Corporation, Chicago Illinois
LLL 1262822400 2010 01 07 8787 8759 8708 8790 76380000 LLL, L-3 Communications Holdings, New York New York
LLTC 1262822400 2010 01 07 3035 3050 3004 3058 296760000 LLTC, Linear Technology Corp., Milpitas California
LLY 1262822400 2010 01 07 3549 3527 3515 3556 599710000 LLY, Lilly (Eli) & Co., Indianapolis Indiana
LMT 1262822400 2010 01 07 7616 7441 7361 7619 703830000 LMT, Lockheed Martin Corp., Bethesda Maryland
LNC 1262822400 2010 01 07 2682 2745 2646 2759 571390000 LNC, Lincoln National, Radnor Pennsylvania
LNT 1262822400 2010 01 07 3121 3146 3104 3155 140440000 LNT, Alliant Energy Corp, Madison Wisconsin
LOW 1262822400 2010 01 07 2324 2363 2307 2380 1657230000 LOW, Lowe's Cos., Mooresville North Carolina
LRCX 1262822400 2010 01 07 3925 3936 3891 3975 144340000 LRCX, Lam Research, Fremont California
LUK 1262822400 2010 01 07 2583 2576 2558 2594 83340000 LUK, Leucadia National Corp., New York New York
LUV 1262822400 2010 01 07 1139 1159 1127 1174 1005510000 LUV, Southwest Airlines, Dallas Texas
LVLT 1262822400 2010 01 07 160 161 156 165 1200100000 LVLT, Level 3 Communications, Broomfield Colorado
M 1262822400 2010 01 07 1754 1748 1695 1766 1993960000 M, Macy's Inc., Cincinnati Ohio
MA 1262822400 2010 01 07 25340 25388 25097 25406 1127300000 MA, Mastercard Inc., Harrison New York
MAA 1262822400 2010 01 07 4809 4854 4759 4872 64760000 MAA, Mid-America Apartments, Memphis Tennessee
MAC 1262822400 2010 01 07 3338 3347 3263 3368 288760000 MAC, Macerich, Santa Monica California
MAR 1262822400 2010 01 07 2775 2797 2770 2817 256070000 MAR, Marriott Int'l.,  Resorts & Cruise LinesBethesda
MAS 1262822400 2010 01 07 1456 1548 1451 1557 960180000 MAS, Masco Corp., Taylor Michigan
MAT 1262822400 2010 01 07 1970 2000 1963 2007 971450000 MAT, Mattel Inc., El Segundo California
MCD 1262822400 2010 01 07 6125 6190 6111 6234 751770000 MCD, McDonald's Corp., Oak Brook Illinois
MCHP 1262822400 2010 01 07 2869 2833 2812 2869 178850000 MCHP, Microchip Technology, Chandler Arizona
MCK 1262822400 2010 01 07 6213 6113 6040 6213 378950000 MCK, McKesson Corp., San Francisco California
MCO 1262822400 2010 01 07 2632 2634 2625 2652 380560000 MCO, Moody's Corp, New York New York
MDLZ 1262822400 2010 01 07 2904 2890 2857 2909 1835990000 MDLZ, Mondelez International, Northfield Illinois
MDT 1262822400 2010 01 07 4534 4575 4502 4581 689520000 MDT, Medtronic plc, Dublin Ireland
MET 1262822400 2010 01 07 3725 3804 3702 3811 629770000 MET, MetLife Inc., New York New York
MHK 1262822400 2010 01 07 4766 4877 4761 4925 97520000 MHK, Mohawk Industries, Amsterdam New York
MJN 1262822400 2010 01 07 4525 4595 4525 4616 537030000 MJN, Mead Johnson, Glenview Illinois
MKC 1262822400 2010 01 07 3643 3661 3618 3665 69990000 MKC, McCormick & Co., Sparks Maryland
MLM 1262822400 2010 01 07 9268 9184 9072 9268 48880000 MLM, Martin Marietta Materials, Raleigh North Carolina
MMC 1262822400 2010 01 07 2218 2227 2185 2230 497950000 MMC, Marsh & McLennan, New York New York
MMM 1262822400 2010 01 07 8332 8373 8212 8376 447010000 MMM, 3M Company, St. Paul Minnesota
MNST 1262822400 2010 01 07 4009 4009 3990 4034 250920000 MNST, Monster Beverage, Corona California
MO 1262822400 2010 01 07 2007 2005 1995 2013 1498330000 MO, Altria Group Inc, Richmond Virginia
MON 1262822400 2010 01 07 8569 8595 8480 8668 560130000 MON, Monsanto Co., Creve Coeur Missouri
MOS 1262822400 2010 01 07 6508 6576 6444 6634 554410000 MOS, The Mosaic Company, Plymouth Minnesota
MRK 1262822400 2010 01 07 3747 3772 3740 3790 1191660000 MRK, Merck & Co., Whitehouse Station New Jersey
MRO 1262822400 2010 01 07 3275 3265 3222 3275 780300000 MRO, Marathon Oil Corp., Houston Texas
MSFT 1262822400 2010 01 07 3062 3045 3019 3070 5055970000 MSFT, Microsoft Corp., Redmond Washington
MSI 1262822400 2010 01 07 800 812 796 818 1351750000 MSI, Motorola Solutions Inc., Schaumburg Illinois
MTB 1262822400 2010 01 07 7058 7312 7012 7366 182700000 MTB, M&T Bank Corp., Buffalo New York
MTD 1262822400 2010 01 07 10200 10044 10036 10255 20940000 MTD, Mettler Toledo, Columbus Ohio
MU 1262822400 2010 01 07 1123 1084 1056 1125 4646180000 MU, Micron Technology, Boise Idaho
MUR 1262822400 2010 01 07 5759 5834 5732 5854 200020000 MUR, Murphy Oil, El Dorado Arkansas
MYL 1262822400 2010 01 07 1819 1803 1802 1834 682190000 MYL, Mylan N.V., Amsterdam Netherlands
NBL 1262822400 2010 01 07 7544 7480 7381 7563 211000000 NBL, Noble Energy Inc, Houston Texas
NDAQ 1262822400 2010 01 07 2025 2002 1988 2029 283280000 NDAQ, NASDAQ OMX Group, New York New York
NEE 1262822400 2010 01 07 5318 5309 5265 5320 244220000 NEE, NextEra Energy, Juno Beach Florida
NEM 1262822400 2010 01 07 4950 4929 4868 4950 762030000 NEM, Newmont Mining Corp. (Hldg. Co.), Denver Colorado
NFLX 1262822400 2010 01 07 5412 5240 5224 5430 995540000 NFLX, Netflix Inc., Los Gatos California
NFX 1262822400 2010 01 07 5086 5038 4984 5102 114280000 NFX, Newfield Exploration Co, Houston Texas
NI 1262822400 2010 01 07 1525 1510 1501 1530 740720000 NI, NiSource Inc., Merrillville Indiana
NKE 1262822400 2010 01 07 6512 6584 6505 6600 718760000 NKE, Nike,  Accessories & Luxury GoodsWashington County
NOC 1262822400 2010 01 07 5692 5776 5672 5796 475090000 NOC, Northrop Grumman Corp., West Falls Church Virginia
NOV 1262822400 2010 01 07 4730 4709 4669 4749 411160000 NOV, National Oilwell Varco Inc., Houston Texas
NRG 1262822400 2010 01 07 2479 2491 2473 2524 320080000 NRG, NRG Energy, Princeton New Jersey
NSC 1262822400 2010 01 07 5300 5254 5211 5302 316150000 NSC, Norfolk Southern Corp., Norfolk Virginia
NTAP 1262822400 2010 01 07 3324 3327 3299 3352 537300000 NTAP, NetApp, Sunnyvale California
NTRS 1262822400 2010 01 07 5154 5218 5140 5234 200110000 NTRS, Northern Trust Corp., Chicago Illinois
NUE 1262822400 2010 01 07 4929 4923 4811 4929 473200000 NUE, Nucor Corp., Charlotte North Carolina
NVDA 1262822400 2010 01 07 1878 1851 1837 1886 1369480000 NVDA, Nvidia Corporation, Santa Clara California
NWL 1262822400 2010 01 07 1554 1582 1533 1587 361320000 NWL, Newell Brands, Sandy Springs Georgia
O 1262822400 2010 01 07 2659 2708 2635 2715 121930000 O, Realty Income Corporation, San Diego California
OKE 1262822400 2010 01 07 4551 4514 4483 4551 160980000 OKE, ONEOK, Tulsa Oklahoma
OMC 1262822400 2010 01 07 3911 3893 3872 3920 252020000 OMC, Omnicom Group, New York New York
ORCL 1262822400 2010 01 07 2445 2437 2408 2461 3046970000 ORCL, Oracle Corp., Redwood Shores California
ORLY 1262822400 2010 01 07 3822 3827 3815 3858 69530000 ORLY, O'Reilly Automotive, Springfield Missouri
OXY 1262822400 2010 01 07 8295 8287 8237 8363 429320000 OXY, Occidental Petroleum, Los Angeles California
PAYX 1262822400 2010 01 07 3095 3154 3075 3154 367470000 PAYX, Paychex Inc., Penfield New York
PBCT 1262822400 2010 01 07 1682 1692 1667 1707 308220000 PBCT, People's United Financial, Bridgeport Connecticut
PBI 1262822400 2010 01 07 2224 2227 2210 2232 188680000 PBI, Pitney-Bowes,  Hardware Software and Supplies
PCAR 1262822400 2010 01 07 3765 3825 3747 3831 245570000 PCAR, PACCAR Inc., Bellevue Washington
PCG 1262822400 2010 01 07 4452 4375 4368 4463 237770000 PCG, PG&E Corp., San Francisco California
PCLN 1262822400 2010 01 07 21966 21613 21411 22050 76870000 PCLN, Priceline.com Inc, Norwalk Connecticut
PDCO 1262822400 2010 01 07 2855 2930 2850 2940 152210000 PDCO, Patterson Companies, St. Paul Minnesota
PEG 1262822400 2010 01 07 3329 3297 3288 3338 192380000 PEG, Public Serv. Enterprise Inc., Newark New Jersey
PEP 1262822400 2010 01 07 6134 6097 6052 6138 1079200000 PEP, PepsiCo Inc., Purchase New York
PFE 1262822400 2010 01 07 1863 1853 1845 1867 3942800000 PFE, Pfizer Inc., New York New York
PFG 1262822400 2010 01 07 2541 2563 2492 2563 264210000 PFG, Principal Financial Group, Des Moines Iowa
PG 1262822400 2010 01 07 6058 6052 6024 6070 897280000 PG, Procter & Gamble, Cincinnati Ohio
PGR 1262822400 2010 01 07 1744 1754 1732 1760 473130000 PGR, Progressive Corp., Mayfield Village Ohio
PH 1262822400 2010 01 07 5375 5466 5375 5490 97360000 PH, Parker-Hannifin, Cleveland Ohio
PHM 1262822400 2010 01 07 1062 1121 1058 1133 1944410000 PHM, Pulte Homes Inc., Atlanta Georgia
PKI 1262822400 2010 01 07 2179 2124 2120 2200 258190000 PKI, PerkinElmer, Waltham Massachusetts
PLD 1262822400 2010 01 07 2537 2571 2515 2584 95050000 PLD, Prologis, San Francisco California
PM 1262822400 2010 01 07 4877 4952 4856 4959 890540000 PM, Philip Morris International, New York New York
PNC 1262822400 2010 01 07 5384 5698 5375 5720 570080000 PNC, PNC Financial Services, Pittsburgh Pennsylvania
PNR 1262822400 2010 01 07 3277 3374 3268 3379 56820000 PNR, Pentair Ltd., Worsley UK
PNW 1262822400 2010 01 07 3659 3668 3638 3670 68600000 PNW, Pinnacle West Capital, Phoenix Arizona
PPG 1262822400 2010 01 07 6134 6186 6088 6188 243960000 PPG, PPG Industries, Pittsburgh Pennsylvania
PPL 1262822400 2010 01 07 3199 3180 3159 3211 97770000 PPL, PPL Corp., Allentown Pennsylvania
PRGO 1262822400 2010 01 07 3813 3799 3774 3824 60130000 PRGO, Perrigo, Dublin Ireland
PRU 1262822400 2010 01 07 5340 5427 5277 5447 306810000 PRU, Prudential Financial, Newark New Jersey
PSA 1262822400 2010 01 07 7987 8019 7893 8076 128410000 PSA, Public Storage, Glendale California
PVH 1262822400 2010 01 07 4345 4366 4345 4450 47680000 PVH, PVH Corp.,  Accessories & Luxury GoodsNew York
PWR 1262822400 2010 01 07 2198 2227 2186 2235 194080000 PWR, Quanta Services Inc., Houston Texas
PX 1262822400 2010 01 07 8076 8095 8058 8123 210510000 PX, Praxair Inc., Danbury Connecticut
PXD 1262822400 2010 01 07 5138 5234 5029 5268 149140000 PXD, Pioneer Natural Resources, Irving Texas
QCOM 1262822400 2010 01 07 4775 4898 4754 4902 2526630000 QCOM, QUALCOMM Inc., San Diego California
R 1262822400 2010 01 07 4015 3950 3940 4015 82150000 R, Ryder System, Miami Florida
RAI 1262822400 2010 01 07 5291 5338 5286 5345 886880000 RAI, Reynolds American Inc., Winston-Salem North Carolina
RCL 1262822400 2010 01 07 2546 2570 2515 2571 315620000 RCL, Royal Caribbean Cruises Ltd,  Resorts & Cruise LinesMiami
REGN 1262822400 2010 01 07 2490 2457 2425 2500 43390000 REGN, Regeneron, Tarrytown New York
RF 1262822400 2010 01 07 566 617 562 622 4143070000 RF, Regions Financial Corp., Birmingham Alabama
RHI 1262822400 2010 01 07 2858 2923 2846 2923 220930000 RHI, Robert Half International, Menlo Park California
RHT 1262822400 2010 01 07 3098 3038 3034 3100 190000000 RHT, Red Hat Inc., Raleigh North Carolina
RIG 1262822400 2010 01 07 9080 9101 8995 9172 396070000 RIG, Transocean, Vernier Switzerland
RL 1262822400 2010 01 07 8415 8573 8412 8648 110690000 RL, Polo Ralph Lauren Corp.,  Accessories & Luxury GoodsNew York
ROK 1262822400 2010 01 07 4822 4877 4779 4886 67380000 ROK, Rockwell Automation Inc., Milwaukee Wisconsin
ROP 1262822400 2010 01 07 5138 5207 5111 5224 139420000 ROP, Roper Industries, Sarasota Florida
ROST 1262822400 2010 01 07 4566 4595 4556 4643 2398480000 ROST, Ross Stores, Pleasanton California
RRC 1262822400 2010 01 07 5270 5290 5206 5308 142730000 RRC, Range Resources Corp., Fort Worth Texas
RSG 1262822400 2010 01 07 2886 2888 2867 2904 164840000 RSG, Republic Services Inc, Phoenix Arizona
RTN 1262822400 2010 01 07 5077 5134 5052 5161 425140000 RTN, Raytheon Co., Waltham Massachusetts
SBUX 1262822400 2010 01 07 2328 2336 2319 2353 1025600000 SBUX, Starbucks Corp., Seattle Washington
SCG 1262822400 2010 01 07 3683 3677 3661 3695 48310000 SCG, SCANA Corp, Cayce South Carolina
SCHW 1262822400 2010 01 07 1910 1929 1867 1938 1949450000 SCHW, Charles Schwab Corporation, San Francisco California
SE 1262822400 2010 01 07 2063 2080 2053 2080 297170000 SE, Spectra Energy Corp., Houston Texas
SEE 1262822400 2010 01 07 2134 2159 2125 2162 139490000 SEE, Sealed Air, Elmwood Park New Jersey
SHW 1262822400 2010 01 07 5941 5995 5941 6047 134000000 SHW, Sherwin-Williams, Cleveland Ohio
SIG 1262822400 2010 01 07 2605 2699 2571 2707 45990000 SIG, Signet Jewelers, Hamilton Bermuda
SJM 1262822400 2010 01 07 6243 6193 6152 6243 98150000 SJM, JM Smucker, Orrville Ohio
SLB 1262822400 2010 01 07 6848 6951 6820 6980 769190000 SLB, Schlumberger Ltd., Curaçao Kingdom of the Netherlands
SLG 1262822400 2010 01 07 4786 4891 4668 4895 215080000 SLG, SL Green Realty, New York New York
SNA 1262822400 2010 01 07 4286 4379 4286 4379 40520000 SNA, Snap-On Inc., Kenosha Wisconsin
SNI 1262822400 2010 01 07 4416 4391 4363 4423 64200000 SNI, Scripps Networks Interactive Inc., Cincinnati Ohio
SO 1262822400 2010 01 07 3309 3290 3263 3309 348110000 SO, Southern Co., Atlanta Georgia
SPG 1262822400 2010 01 07 7762 7850 7605 7948 398630000 SPG, Simon Property Group Inc, Indianapolis Indiana
SPGI 1262822400 2010 01 07 3336 3408 3325 3411 201070000 SPGI, S&P Global, Diversified Financial ServicesNew York
SPLS 1262822400 2010 01 07 2419 2490 2419 2493 852830000 SPLS, Staples Inc., Framingham Massachusetts
SRCL 1262822400 2010 01 07 5434 5472 5429 5475 35710000 SRCL, Stericycle Inc, Lake Forest Illinois
SRE 1262822400 2010 01 07 5379 5384 5291 5422 222130000 SRE, Sempra Energy, San Diego California
STI 1262822400 2010 01 07 2140 2255 2104 2329 1557460000 STI, SunTrust Banks, Atlanta Georgia
STT 1262822400 2010 01 07 4434 4459 4398 4486 527310000 STT, State Street Corp., Boston Massachusetts
STX 1262822400 2010 01 07 1839 1804 1794 1841 855630000 STX, Seagate Technology, Dublin Ireland
